Candidate_ID,Age,Gender,Nationality,Education_Level,University_Ranking,Field_of_Study,Years_of_Experience,Technical_Skills_Score,Communication_Score,Interview_Score,Assessment_Test_Score,Internship_Experience,Previous_Company_Tier,Expected_Salary,Willing_to_Relocate,Visa_Status,English_Proficiency,Leadership_Experience,Certifications_Count,Application_Source,Referral_Status,HR_Rating,Manager_Rating,Final_Hiring_Decision
TLB2831,37,Male,Egyptian,High School,1,Computer Science,4,45.9,81.4,85.7,54.2,Yes,Tier 2,16700,Yes,UAE Resident,Fluent,Yes,1,Company Website,Not Referred,3.0,3.6,Hired
TLB2832,29,Male,Indian,Bachelor's,576,Business,4,96.3,79.2,76.5,75.0,Yes,Tier 1,13400,No,Work Visa,Fluent,No,3,LinkedIn,Not Referred,2.0,3.3,Hired
TLB2833,33,Male,Indian,Bachelor's,628,Marketing,0,27.9,87.5,72.3,70.2,Yes,Tier 2,13200,No,Citizen,Fluent,Yes,0,Company Website,Not Referred,3.6,3.3,Rejected
TLB2834,35,Female,Egyptian,Bachelor's,429,Engineering,1,87.3,69.1,77.6,47.1,No,Tier 3,6700,Yes,UAE Resident,Native,No,3,LinkedIn,Not Referred,2.7,4.4,Hired
TLB2835,42,Female,Pakistani,Bachelor's,125,Business,4,71.4,66.4,76.9,74.4,No,Tier 1,15600,Yes,Citizen,Fluent,No,7,Company Website,Not Referred,3.7,3.2,Hired
TLB2836,23,Female,Emirati,Bachelor's,47,Logistics,2,36.4,84.3,67.5,91.2,Yes,Startup,5700,Yes,UAE Resident,Fluent,Yes,0,Job Portal,Not Referred,3.2,2.4,Hired
TLB2837,25,Female,American,Master's,1,Marketing,8,95.5,84.2,62.4,69.5,No,Startup,12400,No,Work Visa,Fluent,No,2,LinkedIn,Not Referred,3.5,3.2,Hired
TLB2838,26,Male,Pakistani,Master's,427,Other,9,72.7,75.4,79.9,61.4,No,Tier 3,9500,Yes,UAE Resident,Intermediate,No,2,Referral,Referred,3.8,3.1,Hired
TLB2839,34,Male,Pakistani,Bachelor's,553,Finance,1,29.6,78.6,57.3,41.6,Yes,None,9300,Yes,Work Visa,Intermediate,No,5,Referral,Referred,2.0,2.2,Hired
TLB2840,28,Male,Indian,Master's,333,Computer Science,5,58.7,53.1,66.1,93.7,Yes,None,14600,No,UAE Resident,Native,Yes,6,Job Portal,Not Referred,3.3,1.5,Rejected
TLB2841,31,Female,Indian,Bachelor's,471,Other,10,73.0,64.9,52.0,57.8,No,Tier 3,12000,Yes,UAE Resident,Intermediate,Yes,2,LinkedIn,Not Referred,3.2,3.0,Hired
TLB2842,30,Male,Indian,Bachelor's,388,Logistics,4,90.7,88.4,76.5,45.3,No,Tier 1,3000,No,UAE Resident,Fluent,No,1,Referral,Referred,3.4,3.9,Rejected
TLB2843,30,Male,Indian,Bachelor's,145,Finance,3,58.9,77.7,83.0,66.6,No,Tier 2,11100,No,UAE Resident,Fluent,Yes,7,Job Portal,Not Referred,3.6,3.9,Hired
TLB2844,30,Male,Filipino,Bachelor's,501,Marketing,8,25.3,50.5,54.8,79.1,No,Startup,10300,Yes,Work Visa,Intermediate,No,0,Company Website,Not Referred,3.3,3.3,Hired
TLB2845,36,Male,Pakistani,Master's,489,Engineering,4,86.9,61.6,65.0,82.3,Yes,Tier 3,17700,Yes,UAE Resident,Native,No,6,Job Portal,Not Referred,2.7,4.4,Hired
TLB2846,24,Female,Other,Bachelor's,101,Engineering,9,72.5,86.5,60.8,55.6,No,Startup,6400,Yes,UAE Resident,Intermediate,Yes,4,Referral,Referred,2.4,3.2,Hired
TLB2847,29,Male,Other,Master's,461,Hospitality,2,31.5,73.5,81.0,63.6,Yes,Startup,20600,Yes,UAE Resident,Fluent,No,6,Walk-in,Not Referred,2.1,2.9,Hired
TLB2848,22,Male,Indian,Bachelor's,270,Marketing,3,70.1,70.2,85.4,65.0,No,Tier 3,15900,Yes,UAE Resident,Native,Yes,6,LinkedIn,Not Referred,3.3,3.3,Hired
TLB2849,31,Female,Indian,Master's,247,Computer Science,7,71.7,70.5,60.8,78.7,Yes,Tier 2,10700,No,UAE Resident,Fluent,No,5,LinkedIn,Not Referred,3.6,2.5,Rejected
TLB2850,28,Male,British,PhD,378,Computer Science,5,60.1,67.0,26.8,73.3,Yes,Tier 2,10100,Yes,UAE Resident,Fluent,No,3,Company Website,Not Referred,3.0,2.1,Hired
TLB2851,36,Male,Other,Bachelor's,371,Computer Science,5,52.6,61.7,82.0,68.8,No,Tier 2,9100,No,Work Visa,Native,No,2,Referral,Referred,3.8,2.3,Rejected
TLB2852,29,Male,American,Bachelor's,477,Business,0,55.9,58.0,67.6,77.8,Yes,None,13400,No,Work Visa,Fluent,Yes,5,Company Website,Not Referred,3.1,2.7,Rejected
TLB2853,27,Female,Emirati,Bachelor's,130,Engineering,3,60.1,80.1,67.6,45.9,Yes,Startup,8500,Yes,Work Visa,Fluent,No,4,LinkedIn,Not Referred,3.1,3.8,Hired
TLB2854,28,Male,Indian,Bachelor's,413,Logistics,8,70.3,70.9,79.5,70.9,Yes,Tier 3,11500,No,UAE Resident,Fluent,No,7,LinkedIn,Not Referred,2.2,1.9,Hired
TLB2855,40,Female,Emirati,Bachelor's,68,Business,2,76.8,76.5,62.3,68.1,Yes,Startup,7100,Yes,Citizen,Native,No,6,Job Portal,Not Referred,2.9,2.3,Hired
TLB2856,20,Female,British,Bachelor's,264,Business,7,32.8,74.6,58.8,64.3,Yes,Tier 3,15200,Yes,Work Visa,Fluent,No,7,LinkedIn,Not Referred,3.8,3.7,Hired
TLB2857,26,Female,Filipino,Master's,277,Business,5,68.8,84.9,62.4,61.5,Yes,Tier 1,12800,Yes,Work Visa,Fluent,Yes,3,Job Portal,Not Referred,4.2,2.8,Hired
TLB2858,30,Male,Pakistani,PhD,494,Marketing,4,72.3,73.5,73.4,66.9,No,Tier 2,9900,Yes,UAE Resident,Fluent,Yes,3,Company Website,Not Referred,3.1,2.9,Hired
TLB2859,26,Female,Filipino,Bachelor's,301,Finance,9,67.5,77.9,78.4,57.0,Yes,Tier 1,10900,No,UAE Resident,Intermediate,No,7,LinkedIn,Not Referred,3.8,2.8,Rejected
TLB2860,32,Male,Indian,Bachelor's,247,Marketing,3,58.9,70.0,88.2,100.0,Yes,Tier 1,8900,Yes,UAE Resident,Basic,No,2,Job Portal,Not Referred,4.2,4.6,Rejected
TLB2861,29,Male,Filipino,Bachelor's,585,Other,4,86.3,56.6,72.2,84.0,Yes,Tier 2,13400,Yes,UAE Resident,Native,No,6,Job Portal,Not Referred,2.5,3.5,Hired
TLB2862,31,Male,Emirati,Bachelor's,214,Other,4,85.2,65.3,65.1,80.3,No,Startup,6400,No,Work Visa,Fluent,No,4,Job Portal,Not Referred,3.4,3.3,Hired
TLB2863,30,Male,Filipino,Master's,205,Logistics,5,59.5,75.1,78.5,57.6,Yes,Tier 1,16100,Yes,UAE Resident,Intermediate,Yes,3,LinkedIn,Not Referred,3.3,3.3,Rejected
TLB2864,29,Male,Egyptian,Bachelor's,1,Logistics,7,63.8,76.1,54.4,51.6,Yes,Tier 1,12800,Yes,UAE Resident,Intermediate,Yes,7,Company Website,Not Referred,4.0,3.4,Hired
TLB2865,22,Male,Egyptian,High School,256,Engineering,0,76.6,85.4,85.5,62.0,No,Tier 1,10000,Yes,UAE Resident,Basic,Yes,2,Walk-in,Not Referred,2.6,4.6,Hired
TLB2866,31,Male,Indian,Bachelor's,112,Marketing,8,84.2,62.5,69.7,66.6,No,Tier 2,14600,No,UAE Resident,Intermediate,Yes,5,Company Website,Not Referred,3.4,2.8,Rejected
TLB2867,20,Male,British,Bachelor's,249,Business,5,52.8,70.7,64.0,44.7,Yes,Tier 2,13700,No,UAE Resident,Intermediate,Yes,2,LinkedIn,Not Referred,3.0,3.2,Rejected
TLB2868,25,Male,Egyptian,Bachelor's,347,Hospitality,6,49.3,66.5,54.4,71.7,Yes,Tier 1,7300,Yes,UAE Resident,Native,Yes,7,LinkedIn,Not Referred,3.5,3.1,Hired
TLB2869,32,Female,Indian,Bachelor's,82,Computer Science,13,69.1,87.5,75.2,80.2,Yes,Tier 2,17900,Yes,Work Visa,Fluent,No,4,Company Website,Not Referred,4.1,3.8,Hired
TLB2870,37,Male,Indian,Master's,135,Business,3,48.1,72.5,63.4,33.7,No,None,3000,No,UAE Resident,Intermediate,Yes,4,Job Portal,Not Referred,4.2,4.5,Hired
TLB2871,44,Female,Filipino,Bachelor's,1,Computer Science,0,35.8,72.7,65.8,52.4,No,Tier 2,16900,Yes,Work Visa,Fluent,No,2,Walk-in,Not Referred,4.1,2.6,Hired
TLB2872,27,Male,Indian,Master's,198,Marketing,5,52.7,67.6,45.3,82.2,No,Tier 2,11300,Yes,Citizen,Intermediate,Yes,0,Walk-in,Not Referred,2.5,3.5,Hired
TLB2873,24,Male,Indian,High School,111,Finance,6,71.3,65.3,61.3,70.2,Yes,Tier 3,16500,No,Citizen,Basic,No,7,Referral,Referred,2.9,3.2,Hired
TLB2874,33,Male,Indian,Master's,728,Computer Science,8,88.3,50.6,59.6,52.9,Yes,Tier 2,18500,Yes,Work Visa,Fluent,No,3,Company Website,Not Referred,3.9,2.0,Rejected
TLB2875,41,Male,Indian,High School,600,Marketing,3,54.4,52.9,72.4,75.3,No,Tier 3,10100,Yes,UAE Resident,Fluent,Yes,5,LinkedIn,Not Referred,3.6,3.9,Hired
TLB2876,39,Male,Pakistani,Bachelor's,568,Engineering,2,63.1,70.1,63.5,56.7,Yes,Tier 3,10300,No,Work Visa,Intermediate,Yes,7,LinkedIn,Not Referred,3.0,4.4,Rejected
TLB2877,23,Male,Filipino,Master's,41,Hospitality,0,67.3,68.6,32.6,61.7,Yes,None,13400,Yes,Citizen,Intermediate,No,2,LinkedIn,Not Referred,2.6,3.8,Hired
TLB2878,29,Male,Indian,Master's,264,Computer Science,0,55.3,70.2,61.6,49.1,No,None,6900,Yes,UAE Resident,Intermediate,No,0,Walk-in,Not Referred,1.0,2.6,Rejected
TLB2879,35,Male,Egyptian,Bachelor's,59,Computer Science,3,54.1,79.3,48.1,65.2,Yes,Startup,10500,No,UAE Resident,Intermediate,No,6,LinkedIn,Not Referred,2.1,2.0,Hired
TLB2880,35,Male,Indian,Bachelor's,668,Finance,4,70.0,69.1,53.4,79.3,Yes,Tier 2,10100,Yes,Visit Visa,Basic,No,4,Referral,Referred,3.0,3.6,Hired
TLB2881,33,Male,Indian,Master's,466,Marketing,12,47.0,63.8,80.1,58.3,Yes,Tier 3,6700,No,UAE Resident,Fluent,No,5,Referral,Referred,3.0,2.2,Hired
TLB2882,27,Male,Indian,PhD,89,Logistics,0,53.5,65.5,45.0,74.0,No,Tier 2,9900,Yes,Visit Visa,Native,No,3,Referral,Referred,3.5,2.3,Hired
TLB2883,33,Male,British,Master's,373,Marketing,6,62.0,70.9,70.8,64.3,No,Startup,15400,No,UAE Resident,Native,No,7,Company Website,Not Referred,3.6,3.3,Hired
TLB2884,35,Male,Other,High School,3,Other,2,69.8,63.4,60.4,80.1,No,Tier 1,15100,No,UAE Resident,Fluent,No,3,LinkedIn,Not Referred,4.8,3.7,Rejected
TLB2885,24,Male,Pakistani,Bachelor's,272,Business,5,42.3,80.8,57.9,58.5,No,Startup,11200,Yes,Visit Visa,Intermediate,No,0,Referral,Referred,2.7,2.8,Hired
TLB2886,37,Male,Emirati,Bachelor's,264,Engineering,3,63.0,67.9,54.3,86.8,Yes,Tier 2,12300,Yes,Work Visa,Fluent,No,4,Referral,Referred,1.8,2.9,Hired
TLB2887,35,Male,Indian,High School,447,Other,8,45.6,71.0,71.2,74.5,No,Tier 3,10600,Yes,Work Visa,Intermediate,No,6,Job Portal,Not Referred,2.5,3.0,Rejected
TLB2888,25,Female,Indian,Bachelor's,497,Computer Science,8,54.7,58.2,72.6,68.4,No,Tier 2,4100,No,Visit Visa,Fluent,No,3,Job Portal,Not Referred,4.4,2.4,Hired
TLB2889,35,Male,American,Master's,304,Hospitality,4,76.8,80.8,44.6,68.9,Yes,Tier 2,7400,No,Citizen,Intermediate,Yes,3,Job Portal,Not Referred,3.2,2.8,Hired
TLB2890,34,Male,Emirati,High School,255,Computer Science,10,63.9,85.3,82.0,58.5,No,Startup,16300,No,UAE Resident,Fluent,No,7,Referral,Referred,3.9,1.8,Hired
TLB2891,35,Male,Other,Master's,1,Engineering,7,90.0,51.6,51.6,57.6,Yes,Tier 3,17400,No,Citizen,Fluent,No,4,LinkedIn,Not Referred,2.8,3.7,Hired
TLB2892,39,Female,Filipino,Master's,612,Computer Science,9,63.9,72.8,72.1,68.7,No,Tier 2,8100,Yes,UAE Resident,Fluent,No,2,Referral,Referred,2.8,5.0,Hired
TLB2893,29,Female,Pakistani,Master's,168,Marketing,4,79.5,66.7,51.6,48.2,No,Tier 1,17000,Yes,UAE Resident,Fluent,No,2,Walk-in,Not Referred,2.0,3.1,Rejected
TLB2894,31,Female,American,Bachelor's,320,Hospitality,8,76.9,71.4,61.0,56.6,Yes,None,6600,No,Visit Visa,Fluent,No,6,LinkedIn,Not Referred,3.0,4.1,Hired
TLB2895,20,Female,Emirati,Bachelor's,751,Computer Science,2,64.8,73.4,50.4,51.9,Yes,Tier 3,9700,No,UAE Resident,Intermediate,No,5,LinkedIn,Not Referred,3.2,2.9,Rejected
TLB2896,36,Male,British,Bachelor's,61,Computer Science,1,45.3,41.2,60.1,73.0,No,Tier 3,11500,Yes,Citizen,Fluent,Yes,0,Walk-in,Not Referred,3.8,2.0,Rejected
TLB2897,36,Female,Indian,Bachelor's,304,Business,12,63.4,77.1,64.4,73.2,No,Tier 3,10800,Yes,UAE Resident,Basic,No,6,Walk-in,Not Referred,3.6,4.9,Hired
TLB2898,38,Male,American,Bachelor's,399,Business,1,57.0,81.3,52.1,82.7,Yes,Tier 3,8900,Yes,UAE Resident,Basic,No,2,LinkedIn,Not Referred,4.6,2.4,Rejected
TLB2899,24,Female,Pakistani,Bachelor's,518,Engineering,3,56.4,82.7,71.1,60.3,Yes,Tier 3,12600,No,UAE Resident,Fluent,No,1,Job Portal,Not Referred,3.1,3.9,Rejected
TLB2900,35,Male,Emirati,Bachelor's,300,Other,0,67.3,56.7,72.8,53.7,No,Tier 1,15500,No,Work Visa,Native,Yes,1,Referral,Referred,3.4,3.3,Rejected
TLB2901,36,Male,American,Bachelor's,535,Computer Science,2,43.3,67.6,100.0,44.4,Yes,Tier 3,5500,No,Visit Visa,Native,Yes,7,Referral,Referred,3.2,4.0,Hired
TLB2902,26,Female,Emirati,Master's,216,Engineering,1,51.9,61.5,79.1,68.8,Yes,Tier 3,12600,No,UAE Resident,Fluent,No,1,Referral,Referred,2.7,3.0,Rejected
TLB2903,36,Male,Indian,Master's,408,Engineering,2,49.8,45.0,82.3,84.6,Yes,Tier 1,16300,Yes,UAE Resident,Fluent,No,4,Walk-in,Not Referred,3.5,2.2,Hired
TLB2904,32,Female,British,Bachelor's,382,Business,6,61.2,60.6,44.0,64.0,Yes,Startup,10100,No,UAE Resident,Intermediate,No,4,LinkedIn,Not Referred,3.0,2.6,Hired
TLB2905,20,Male,Pakistani,PhD,281,Business,6,53.5,55.0,41.5,65.4,No,Tier 2,9500,Yes,UAE Resident,Basic,No,3,Job Portal,Not Referred,4.4,5.0,Hired
TLB2906,33,Female,Other,Bachelor's,364,Finance,1,54.5,72.0,63.1,64.9,Yes,Tier 1,8200,Yes,Work Visa,Fluent,No,2,LinkedIn,Not Referred,2.6,3.4,Rejected
TLB2907,25,Female,Filipino,Bachelor's,125,Finance,2,67.0,48.4,90.2,68.6,No,None,21000,No,Work Visa,Intermediate,Yes,0,Company Website,Not Referred,3.0,4.8,Hired
TLB2908,20,Male,Filipino,Master's,240,Logistics,8,58.3,56.2,99.2,79.0,No,None,18700,No,UAE Resident,Intermediate,No,0,Company Website,Not Referred,2.3,2.8,Hired
TLB2909,32,Female,Indian,Bachelor's,42,Engineering,10,65.1,61.8,58.1,91.9,Yes,Tier 2,10700,No,UAE Resident,Fluent,No,3,Job Portal,Not Referred,3.4,3.7,Rejected
TLB2910,29,Male,Indian,Bachelor's,211,Marketing,9,48.3,77.2,59.4,72.0,Yes,Startup,17300,No,Work Visa,Intermediate,No,6,Walk-in,Not Referred,2.3,2.1,Hired
TLB2911,38,Female,Other,Bachelor's,527,Logistics,0,52.6,100.0,74.1,72.9,Yes,Tier 1,9600,Yes,UAE Resident,Basic,No,6,Job Portal,Not Referred,3.2,3.1,Rejected
TLB2912,31,Male,Indian,Bachelor's,384,Logistics,9,95.6,71.6,64.4,61.7,Yes,Startup,11300,Yes,UAE Resident,Basic,No,5,Job Portal,Not Referred,2.4,4.9,Hired
TLB2913,34,Male,Pakistani,Bachelor's,361,Other,11,54.5,55.6,64.8,63.5,Yes,Tier 3,7200,Yes,Work Visa,Intermediate,No,2,LinkedIn,Not Referred,2.5,2.5,Hired
TLB2914,33,Female,Indian,Bachelor's,1,Business,0,33.4,59.9,75.3,63.3,No,Startup,3700,Yes,UAE Resident,Fluent,No,7,Walk-in,Not Referred,2.7,2.5,Rejected
TLB2915,36,Male,Indian,Bachelor's,364,Other,8,70.1,75.9,100.0,59.9,No,Tier 2,9400,No,UAE Resident,Fluent,No,3,Referral,Referred,3.7,3.8,Hired
TLB2916,24,Male,Filipino,Bachelor's,287,Logistics,5,54.4,51.8,84.0,66.8,Yes,Tier 2,10100,Yes,UAE Resident,Basic,No,6,Referral,Referred,3.1,3.2,Hired
TLB2917,31,Male,British,Bachelor's,407,Hospitality,3,68.7,81.2,91.3,73.7,Yes,None,13900,Yes,Visit Visa,Fluent,No,1,Company Website,Not Referred,3.1,4.6,Hired
TLB2918,29,Female,British,Bachelor's,576,Finance,5,63.7,71.3,43.0,65.9,Yes,Tier 1,14900,No,UAE Resident,Fluent,No,4,Referral,Referred,3.6,2.9,Hired
TLB2919,33,Male,American,Master's,218,Other,6,73.2,66.5,81.0,61.1,No,Tier 2,11400,No,Visit Visa,Fluent,No,1,Company Website,Not Referred,2.7,3.2,Hired
TLB2920,31,Female,Indian,Master's,236,Engineering,9,63.5,47.8,54.7,66.8,No,Tier 3,7500,Yes,UAE Resident,Fluent,Yes,3,Referral,Referred,1.8,3.4,Hired
TLB2921,26,Female,Pakistani,Bachelor's,483,Hospitality,8,61.6,79.0,88.8,51.6,Yes,Tier 3,9000,No,UAE Resident,Native,No,6,LinkedIn,Not Referred,2.4,2.2,Rejected
TLB2922,27,Male,Emirati,Master's,179,Finance,0,82.2,58.9,84.6,76.2,No,Tier 1,19200,No,Visit Visa,Intermediate,Yes,7,Walk-in,Not Referred,3.0,2.1,Rejected
TLB2923,39,Male,Egyptian,High School,317,Hospitality,2,31.7,69.8,74.8,59.2,Yes,Tier 3,14800,No,UAE Resident,Fluent,Yes,0,Walk-in,Not Referred,3.2,2.0,Rejected
TLB2924,20,Female,Indian,Bachelor's,1,Hospitality,5,45.1,66.1,57.3,48.8,No,Tier 2,18400,Yes,UAE Resident,Fluent,Yes,3,Referral,Referred,3.6,1.0,Hired
TLB2925,34,Male,Filipino,Bachelor's,238,Business,10,52.6,49.0,60.7,71.5,No,Tier 3,20000,No,UAE Resident,Fluent,No,0,Walk-in,Not Referred,3.1,3.0,Hired
TLB2926,37,Female,Indian,Bachelor's,561,Business,0,39.6,65.2,61.8,72.2,Yes,None,9000,Yes,Work Visa,Intermediate,No,4,Referral,Referred,3.9,2.1,Rejected
TLB2927,33,Female,British,Master's,367,Engineering,2,57.8,53.5,76.9,53.0,No,Tier 3,15700,No,UAE Resident,Intermediate,Yes,7,Referral,Referred,3.5,2.7,Rejected
TLB2928,41,Female,British,PhD,479,Hospitality,0,56.3,60.2,72.3,73.7,Yes,Tier 3,7900,Yes,Visit Visa,Basic,No,2,Walk-in,Not Referred,2.2,3.9,Rejected
TLB2929,35,Male,American,Bachelor's,491,Finance,0,79.6,73.2,85.5,73.9,Yes,Tier 3,16600,Yes,UAE Resident,Intermediate,No,3,Company Website,Not Referred,1.4,2.3,Hired
TLB2930,32,Female,Emirati,Bachelor's,569,Logistics,8,63.7,76.4,87.9,92.6,No,Tier 1,15700,Yes,UAE Resident,Fluent,No,2,Job Portal,Not Referred,2.5,3.7,Hired
TLB2931,27,Female,Other,Bachelor's,230,Hospitality,3,61.8,67.8,56.0,61.7,Yes,Startup,3000,No,UAE Resident,Intermediate,No,6,Referral,Referred,3.3,1.8,Rejected
TLB2932,32,Male,Indian,Bachelor's,488,Marketing,0,59.3,57.4,73.2,64.2,Yes,None,13800,Yes,UAE Resident,Fluent,No,6,Referral,Referred,3.5,2.6,Rejected
TLB2933,34,Male,Indian,Bachelor's,749,Computer Science,4,49.2,60.2,73.0,56.5,Yes,None,8100,Yes,Visit Visa,Intermediate,No,6,LinkedIn,Not Referred,3.1,4.5,Rejected
TLB2934,30,Female,Indian,PhD,294,Finance,12,78.4,60.0,65.8,71.9,Yes,None,10500,No,UAE Resident,Intermediate,No,1,Walk-in,Not Referred,3.3,2.8,Hired
TLB2935,25,Female,Indian,Master's,36,Logistics,0,83.2,42.4,79.2,64.9,Yes,Tier 3,9000,No,Citizen,Fluent,No,1,LinkedIn,Not Referred,4.1,4.1,Rejected
TLB2936,22,Male,Filipino,PhD,181,Finance,6,46.8,68.9,73.4,78.8,No,Startup,16100,No,UAE Resident,Fluent,Yes,1,Referral,Referred,3.2,5.0,Hired
TLB2937,31,Male,Indian,Bachelor's,393,Logistics,10,89.3,48.0,59.5,58.9,No,Tier 2,8900,No,Work Visa,Intermediate,Yes,1,LinkedIn,Not Referred,3.4,2.8,Rejected
TLB2938,21,Male,Indian,High School,1,Other,4,54.9,68.9,65.2,71.6,Yes,None,6200,No,UAE Resident,Fluent,Yes,5,Company Website,Not Referred,4.3,2.6,Hired
TLB2939,27,Male,Egyptian,Bachelor's,147,Business,11,53.7,50.5,62.5,61.7,No,Tier 3,8400,No,Visit Visa,Intermediate,Yes,4,Referral,Referred,1.9,1.4,Rejected
TLB2940,20,Male,American,PhD,234,Finance,2,72.1,53.5,57.5,39.2,Yes,Tier 2,11000,Yes,UAE Resident,Fluent,No,6,Job Portal,Not Referred,4.4,3.3,Rejected
TLB2941,34,Female,Egyptian,Bachelor's,321,Marketing,10,73.4,76.0,65.9,73.8,Yes,None,13800,Yes,Work Visa,Intermediate,No,5,Company Website,Not Referred,1.4,3.4,Rejected
TLB2942,36,Male,Filipino,Bachelor's,659,Engineering,9,63.9,68.3,50.1,40.5,Yes,Tier 3,17400,Yes,Citizen,Intermediate,No,7,LinkedIn,Not Referred,2.6,3.7,Hired
TLB2943,30,Female,Indian,High School,437,Business,4,59.8,45.4,73.2,62.8,Yes,None,14300,No,Work Visa,Native,No,0,LinkedIn,Not Referred,2.8,4.2,Hired
TLB2944,40,Male,British,Master's,77,Business,0,82.6,61.3,85.3,63.0,Yes,Startup,14600,No,UAE Resident,Fluent,Yes,5,LinkedIn,Not Referred,2.1,2.3,Hired
TLB2945,38,Male,Emirati,Master's,1000,Business,1,55.7,71.1,67.7,64.9,No,None,15300,Yes,Visit Visa,Intermediate,No,0,Job Portal,Not Referred,3.1,4.6,Rejected
TLB2946,32,Male,Indian,Master's,296,Finance,0,64.0,60.6,79.3,65.7,Yes,Tier 3,15700,No,UAE Resident,Native,No,2,Job Portal,Not Referred,3.2,2.9,Rejected
TLB2947,29,Male,Emirati,High School,1,Computer Science,7,90.4,63.9,69.0,65.5,Yes,Tier 3,16700,Yes,UAE Resident,Fluent,No,3,Referral,Referred,3.7,3.4,Hired
TLB2948,27,Female,Egyptian,Master's,92,Engineering,6,44.9,70.9,53.7,70.1,No,Startup,23300,No,UAE Resident,Intermediate,No,4,Company Website,Not Referred,3.7,3.0,Rejected
TLB2949,33,Female,Indian,Bachelor's,93,Marketing,5,58.1,68.5,93.1,63.5,No,Tier 1,15600,Yes,Visit Visa,Native,No,1,LinkedIn,Not Referred,3.3,2.5,Rejected
TLB2950,29,Female,Egyptian,Bachelor's,30,Engineering,4,80.4,56.1,35.5,100.0,No,Tier 1,13300,No,UAE Resident,Intermediate,No,1,Job Portal,Not Referred,4.0,2.1,Rejected
TLB2951,33,Male,Indian,Bachelor's,402,Logistics,9,72.9,68.3,67.1,60.2,No,None,9900,Yes,Visit Visa,Native,No,1,Walk-in,Not Referred,3.7,3.3,Rejected
TLB2952,33,Female,Pakistani,Bachelor's,1,Engineering,6,78.4,64.6,57.0,47.9,Yes,None,13400,Yes,Work Visa,Native,No,1,Job Portal,Not Referred,3.0,2.3,Hired
TLB2953,28,Male,Pakistani,Bachelor's,496,Computer Science,3,45.2,88.7,87.6,45.3,Yes,None,17200,No,UAE Resident,Fluent,No,5,LinkedIn,Not Referred,3.3,2.9,Rejected
TLB2954,36,Female,Emirati,PhD,462,Other,5,69.8,66.8,69.8,74.2,Yes,Tier 1,6500,Yes,UAE Resident,Basic,No,7,Referral,Referred,2.8,2.8,Rejected
TLB2955,28,Male,Pakistani,Bachelor's,208,Logistics,12,60.7,69.6,100.0,42.7,Yes,Tier 2,17700,Yes,Work Visa,Fluent,Yes,2,Walk-in,Not Referred,2.3,2.8,Rejected
TLB2956,30,Male,Filipino,Bachelor's,483,Finance,7,99.1,71.1,67.5,48.1,No,None,10100,Yes,UAE Resident,Fluent,Yes,6,LinkedIn,Not Referred,3.5,1.7,Hired
TLB2957,24,Male,Pakistani,Master's,81,Hospitality,3,77.1,64.1,57.1,46.0,No,Tier 1,11000,Yes,UAE Resident,Fluent,No,6,Company Website,Not Referred,2.2,1.0,Rejected
TLB2958,28,Male,Emirati,Master's,131,Computer Science,4,64.7,59.4,44.8,71.4,Yes,Tier 3,14300,Yes,UAE Resident,Intermediate,No,2,Walk-in,Not Referred,3.1,3.8,Hired
TLB2959,42,Male,Egyptian,High School,409,Hospitality,6,69.3,73.5,81.4,83.6,No,Tier 2,9600,No,Citizen,Intermediate,Yes,1,Job Portal,Not Referred,1.6,4.0,Hired
TLB2960,24,Female,Indian,Bachelor's,258,Business,3,65.8,73.6,56.1,51.8,Yes,None,14100,No,UAE Resident,Fluent,No,3,Company Website,Not Referred,3.2,1.1,Hired
TLB2961,32,Female,Emirati,Bachelor's,174,Engineering,3,75.5,93.0,61.5,70.9,No,Tier 3,6800,Yes,UAE Resident,Fluent,Yes,0,Company Website,Not Referred,2.7,3.4,Hired
TLB2962,27,Female,Indian,Bachelor's,277,Computer Science,4,52.2,76.9,83.0,28.1,No,Tier 2,15900,No,UAE Resident,Fluent,No,7,Walk-in,Not Referred,3.6,3.3,Hired
TLB2963,20,Male,Pakistani,Master's,563,Hospitality,10,85.5,77.1,80.7,54.6,Yes,Tier 3,12900,Yes,UAE Resident,Intermediate,No,6,Referral,Referred,3.0,2.0,Rejected
TLB2964,33,Female,Indian,Bachelor's,555,Business,7,45.1,76.6,59.1,73.4,Yes,Tier 1,12000,No,Citizen,Intermediate,No,3,Walk-in,Not Referred,3.1,3.8,Rejected
TLB2965,26,Male,Egyptian,Bachelor's,385,Business,3,68.1,59.7,61.1,60.6,Yes,Startup,13200,No,Work Visa,Intermediate,No,4,Referral,Referred,3.2,4.0,Hired
TLB2966,31,Male,Indian,Bachelor's,228,Computer Science,8,52.6,52.9,44.2,78.9,Yes,Tier 3,11900,No,Work Visa,Intermediate,Yes,2,Job Portal,Not Referred,2.8,3.9,Rejected
TLB2967,35,Male,British,Bachelor's,404,Finance,5,65.6,56.0,40.3,33.7,Yes,Tier 3,14000,No,Visit Visa,Fluent,No,0,Walk-in,Not Referred,2.8,4.5,Rejected
TLB2968,31,Male,Indian,Bachelor's,127,Business,6,79.8,76.3,76.9,54.7,No,Tier 3,11100,Yes,UAE Resident,Intermediate,No,1,Company Website,Not Referred,2.8,3.9,Rejected
